1738754733.8690224, 0, 0
1738754733.8753934, 0, 0
1738754733.8803594, 0, 0
1738754733.88712, 0, 0
1738754733.8922756, 0, 0
1738754733.8982487, 0, 0
1738754733.9047341, 0, 0
1738754733.9108167, 0, 0
1738754733.9170825, 0, 0
1738754733.9227173, 0, 0
1738754733.9287782, 0, 0
1738754733.9349375, 0, 0
1738754733.939911, 0, 0
1738754733.9461062, 0, 0
1738754733.9514585, 0, 0
1738754733.957913, 0, 0
1738754733.965075, 0, 0
1738754733.9700408, 0, 0
1738754733.9762778, 0, 0
1738754733.9816155, 0, 0
1738754733.9881678, 0, 0
1738754733.9943905, 0, 0
1738754733.9996057, 0, 0
1738754734.0058155, 0, 0
1738754734.0121405, 0, 0
1738754734.0181758, 0, 0
1738754734.024717, 0, 0
1738754734.0297282, 0, 0
1738754734.0358837, 0, 0
1738754734.0411534, 0, 0
1738754734.0476446, 0, 0
1738754734.0530176, 0, 0
1738754734.0590718, 0, 0
1738754734.0660584, 0, 0
1738754734.0714185, 0, 0
1738754734.0777373, 0, 0
1738754734.0833507, 0, 0
1738754734.0893364, 0, 0
1738754734.095528, 0, 0
1738754734.100774, 0, 0
1738754734.1072402, 0, 0
1738754734.1133766, 0, 0
1738754734.1194322, 0, 0
1738754734.125619, 0, 0
1738754734.1308374, 0, 0
1738754734.1371324, 0, 0
1738754734.1422954, 0, 0
1738754734.1482873, 0, 0
1738754734.154794, 0, 0
1738754734.159793, 0, 0
1738754734.1672535, 0, 0
1738754734.1724207, 0, 0
1738754734.178294, 0, 0
1738754734.1848059, 0, 0
1738754734.1898134, 0, 0
1738754734.1959333, 0, 0
1738754734.2013245, 0, 0
1738754734.207678, 0, 0
1738754734.2132244, 0, 0
1738754734.2250733, 0, 0
1738754734.2300384, 0, 0
1738754734.2363849, 0, 0
1738754734.242111, 0, 0
1738754734.2481153, 0, 0
1738754734.2544227, 0, 0
1738754734.259641, 0, 0
1738754734.2668946, 0, 0
1738754734.2721674, 0, 0
1738754734.2781727, 0, 0
1738754734.284861, 0, 0
1738754734.2898538, 0, 0
1738754734.295984, 0, 0
1738754734.3012924, 0, 0
1738754734.3076348, 0, 0
1738754734.313003, 0, 0
1738754734.3198504, 0, 0
1738754734.3260117, 0, 0
1738754734.3313198, 0, 0
1738754734.3387983, 0, 0
1738754734.3451989, 0, 0
1738754734.3501663, 0, 0
1738754734.3563633, 0, 0
1738754734.3618608, 0, 0
1738754734.3690188, 0, 0
1738754734.3751965, 0, 0
1738754734.3801537, 0, 0
1738754734.3863482, 0, 0
1738754734.3918564, 0, 0
1738754734.3979232, 0, 0
1738754734.4043899, 0, 0
1738754734.4096296, 0, 0
1738754734.4158273, 0, 0
1738754734.4222183, 0, 0
1738754734.4281607, 0, 0
1738754734.4344172, 0, 0
1738754734.4396496, 0, 0
1738754734.4458518, 0, 0
1738754734.4511445, 0, 0
1738754734.457425, 0, 0
1738754734.4629922, 0, 0
1738754734.4698508, 0, 0
1738754734.4762387, 0, 0
1738754734.4815824, 0, 0
1738754734.487808, 0, 0
1738754734.4932213, 0, 0
1738754734.4993734, 0, 0
1738754734.5055506, 0, 0
1738754734.5116081, 0, 0
1738754734.5179622, 0, 0
1738754734.5253356, 0, 0
1738754734.5303109, 0, 0
1738754734.5364075, 0, 0
1738754734.5418994, 0, 0
1738754734.5479734, 0, 0
1738754734.5533814, 0, 0
1738754734.5594583, 0, 0
1738754734.5656078, 0, 0
1738754734.5719059, 0, 0
1738754734.578005, 0, 0
1738754734.584645, 0, 0
1738754734.589673, 0, 0
1738754734.5958524, 0, 0
1738754734.6011522, 0, 0
1738754734.6075623, 0, 0
1738754734.6129563, 0, 0
1738754734.623229, 0, 0
1738754734.6293585, 0, 0
1738754734.635732, 0, 0
1738754734.6410277, 0, 0
1738754734.6476324, 0, 0
1738754734.6531835, 0, 0
1738754734.6592753, 0, 0
1738754734.6655004, 0, 0
1738754734.671338, 0, 0
1738754734.6777115, 0, 0
1738754734.6830902, 0, 0
1738754734.689129, 0, 0
1738754734.6953475, 0, 0
1738754734.7003086, 0, 0
1738754734.7071223, 0, 0
1738754734.7122815, 0, 0
1738754734.71827, 0, 0
1738754734.7255495, 0, 0
1738754734.7307951, 0, 0
1738754734.7372432, 0, 0
1738754734.7424066, 0, 0
1738754734.7483473, 0, 0
1738754734.7548442, 0, 0
1738754734.7598646, 0, 0
1738754734.7662764, 0, 0
1738754734.7718954, 0, 0
1738754734.7789855, 0, 0
1738754734.7850955, 0, 0
1738754734.790067, 0, 0
1738754734.796319, 0, 0
1738754734.8016489, 0, 0
1738754734.8078732, 0, 0
1738754734.8132737, 0, 0
1738754734.819368, 0, 0
1738754734.8264112, 0, 0
1738754734.8319025, 0, 0
1738754734.8379838, 0, 0
1738754734.8434095, 0, 0
1738754734.8494382, 0, 0
1738754734.8556645, 0, 0
1738754734.8609223, 0, 0
