1738754790.218141, 0, 0
1738754790.2256675, 0, 0
1738754790.2310007, 0, 0
1738754790.2375293, 0, 0
1738754790.2429955, 0, 0
1738754790.2491372, 0, 0
1738754790.2553697, 0, 0
1738754790.2604048, 0, 0
1738754790.267259, 0, 0
1738754790.2728846, 0, 0
1738754790.2797909, 0, 0
1738754790.2860026, 0, 0
1738754790.291369, 0, 0
1738754790.2977057, 0, 0
1738754790.303174, 0, 0
1738754790.3093662, 0, 0
1738754790.3155868, 0, 0
1738754790.320946, 0, 0
1738754790.3282406, 0, 0
1738754790.3347843, 0, 0
1738754790.3398764, 0, 0
1738754790.3460395, 0, 0
1738754790.3514376, 0, 0
1738754790.3577507, 0, 0
1738754790.363232, 0, 0
1738754790.3693495, 0, 0
1738754790.3799067, 0, 0
1738754790.3863714, 0, 0
1738754790.3921697, 0, 0
1738754790.3982148, 0, 0
1738754790.4050052, 0, 0
1738754790.4100251, 0, 0
1738754790.4162223, 0, 0
1738754790.421617, 0, 0
1738754790.4289947, 0, 0
1738754790.4352052, 0, 0
1738754790.4402773, 0, 0
1738754790.4470415, 0, 0
1738754790.4522767, 0, 0
1738754790.4583461, 0, 0
1738754790.464851, 0, 0
1738754790.4698884, 0, 0
1738754790.4760697, 0, 0
1738754790.4827168, 0, 0
1738754790.4887922, 0, 0
1738754790.495009, 0, 0
1738754790.500036, 0, 0
1738754790.5067823, 0, 0
1738754790.5131042, 0, 0
1738754790.5192463, 0, 0
1738754790.525419, 0, 0
1738754790.5315835, 0, 0
1738754790.5380456, 0, 0
1738754790.5443554, 0, 0
1738754790.5496879, 0, 0
1738754790.5559313, 0, 0
1738754790.5613036, 0, 0
1738754790.5679812, 0, 0
1738754790.5734642, 0, 0
1738754790.5803218, 0, 0
1738754790.5869064, 0, 0
1738754790.5922303, 0, 0
1738754790.5982544, 0, 0
1738754790.6047568, 0, 0
1738754790.609854, 0, 0
1738754790.616077, 0, 0
1738754790.6215048, 0, 0
1738754790.627972, 0, 0
1738754790.6350875, 0, 0
1738754790.640144, 0, 0
1738754790.6463544, 0, 0
1738754790.651933, 0, 0
1738754790.6580281, 0, 0
1738754790.664762, 0, 0
1738754790.6698463, 0, 0
1738754790.6760497, 0, 0
1738754790.682967, 0, 0
1738754790.689016, 0, 0
1738754790.6951969, 0, 0
1738754790.7002473, 0, 0
1738754790.7067387, 0, 0
1738754790.7120662, 0, 0
1738754790.7181454, 0, 0
1738754790.7247293, 0, 0
1738754790.7308269, 0, 0
1738754790.7371814, 0, 0
1738754790.742781, 0, 0
1738754790.7488232, 0, 0
1738754790.7550335, 0, 0
1738754790.760129, 0, 0
1738754790.7663612, 0, 0
1738754790.7721243, 0, 0
1738754790.783023, 0, 0
1738754790.7891202, 0, 0
1738754790.795611, 0, 0
1738754790.8009188, 0, 0
1738754790.807515, 0, 0
1738754790.8129718, 0, 0
1738754790.8190691, 0, 0
1738754790.82533, 0, 0
1738754790.83037, 0, 0
1738754790.8378124, 0, 0
1738754790.8433099, 0, 0
1738754790.8494794, 0, 0
1738754790.8556979, 0, 0
1738754790.8610435, 0, 0
1738754790.8675535, 0, 0
1738754790.8730655, 0, 0
1738754790.8791714, 0, 0
1738754790.8860915, 0, 0
1738754790.8914938, 0, 0
1738754790.8978682, 0, 0
1738754790.903417, 0, 0
1738754790.90951, 0, 0
1738754790.915698, 0, 0
1738754790.921029, 0, 0
1738754790.9275908, 0, 0
1738754790.9348288, 0, 0
1738754790.9399188, 0, 0
1738754790.9461052, 0, 0
1738754790.951526, 0, 0
1738754790.9578397, 0, 0
1738754790.9633467, 0, 0
1738754790.9694717, 0, 0
1738754790.9756968, 0, 0
1738754790.9810493, 0, 0
1738754790.9882665, 0, 0
1738754790.9948177, 0, 0
1738754790.9999044, 0, 0
1738754791.0060854, 0, 0
1738754791.0114872, 0, 0
1738754791.0178676, 0, 0
1738754791.02337, 0, 0
1738754791.0294576, 0, 0
1738754791.0367608, 0, 0
1738754791.0422773, 0, 0
1738754791.0483184, 0, 0
1738754791.0550463, 0, 0
1738754791.0601265, 0, 0
1738754791.066334, 0, 0
1738754791.0719233, 0, 0
1738754791.078022, 0, 0
1738754791.0843208, 0, 0
1738754791.090741, 0, 0
1738754791.0969453, 0, 0
1738754791.1024127, 0, 0
1738754791.108364, 0, 0
1738754791.1149333, 0, 0
1738754791.1200068, 0, 0
1738754791.126232, 0, 0
1738754791.1316314, 0, 0
1738754791.1390324, 0, 0
1738754791.1452453, 0, 0
1738754791.1502843, 0, 0
1738754791.1567693, 0, 0
1738754791.1622477, 0, 0
1738754791.168219, 0, 0
1738754791.1747427, 0, 0
1738754791.1849887, 0, 0
1738754791.1912246, 0, 0
1738754791.1977372, 0, 0
1738754791.2034092, 0, 0
1738754791.2095227, 0, 0
